cve,epss,percentile,year,in_kev
CVE-2025-28944,0.00547,0.68282,2025,False
CVE-2025-28945,0.00547,0.68282,2025,False
CVE-2025-28946,0.00547,0.68282,2025,False
CVE-2025-28947,0.00547,0.68282,2025,False
CVE-2025-28948,0.0008,0.2376,2025,False
CVE-2025-28949,0.00029,0.0876,2025,False
CVE-2025-28950,0.0008,0.2376,2025,False
CVE-2025-28951,0.00379,0.59778,2025,False
CVE-2025-28952,0.00084,0.24595,2025,False
CVE-2025-28953,0.00039,0.11993,2025,False
CVE-2025-28954,0.00077,0.23251,2025,False
CVE-2025-28955,0.00498,0.6629,2025,False
CVE-2025-28956,0.00185,0.40155,2025,False
CVE-2025-28957,0.00143,0.34374,2025,False
CVE-2025-28958,0.0008,0.2376,2025,False
CVE-2025-28959,0.00232,0.46254,2025,False
CVE-2025-28960,0.00185,0.40155,2025,False
CVE-2025-28961,0.00369,0.59136,2025,False
CVE-2025-28962,0.00067,0.20846,2025,False
CVE-2025-28963,0.00164,0.37172,2025,False
CVE-2025-28964,0.0008,0.2376,2025,False
CVE-2025-28965,0.00284,0.52047,2025,False
CVE-2025-28966,0.0008,0.2376,2025,False
CVE-2025-28967,0.00179,0.39351,2025,False
CVE-2025-28968,0.00185,0.40155,2025,False
CVE-2025-28969,0.00179,0.39351,2025,False
CVE-2025-28970,0.00369,0.59136,2025,False
CVE-2025-28971,0.0017,0.37974,2025,False
CVE-2025-28972,0.00213,0.43874,2025,False
CVE-2025-28973,0.00065,0.20454,2025,False
CVE-2025-28974,0.0008,0.2376,2025,False
CVE-2025-28975,0.00051,0.16328,2025,False
CVE-2025-28976,0.00143,0.34374,2025,False
CVE-2025-28977,0.00043,0.13362,2025,False
CVE-2025-28978,0.00185,0.40155,2025,False
CVE-2025-28979,0.00158,0.36443,2025,False
CVE-2025-28980,0.0029,0.52712,2025,False
CVE-2025-28981,0.0008,0.2376,2025,False
CVE-2025-28982,0.00241,0.47584,2025,False
CVE-2025-28983,0.00246,0.48145,2025,False
CVE-2025-28984,0.00084,0.24595,2025,False
CVE-2025-28985,0.00218,0.44485,2025,False
CVE-2025-28986,0.00093,0.2607,2025,False
CVE-2025-28987,0.00056,0.17966,2025,False
CVE-2025-28988,0.00185,0.40155,2025,False
CVE-2025-28989,0.0017,0.37974,2025,False
CVE-2025-28990,0.00547,0.68282,2025,False
CVE-2025-28991,0.00547,0.68282,2025,False
CVE-2025-28992,0.00547,0.68282,2025,False
CVE-2025-28993,0.00264,0.50012,2025,False
CVE-2025-28994,0.00168,0.37684,2025,False
CVE-2025-28995,0.00229,0.45781,2025,False
CVE-2025-28996,0.00168,0.37684,2025,False
CVE-2025-28997,0.00229,0.45781,2025,False
CVE-2025-28998,0.00547,0.68282,2025,False
CVE-2025-28999,0.00051,0.16328,2025,False
CVE-2025-29000,0.00272,0.50868,2025,False
CVE-2025-29001,0.00168,0.37684,2025,False
CVE-2025-29002,0.00547,0.68282,2025,False
CVE-2025-29003,0.00143,0.34374,2025,False
CVE-2025-29004,0.00054,0.17165,2025,False
CVE-2025-29005,0.00084,0.24595,2025,False
CVE-2025-29006,0.00229,0.45781,2025,False
CVE-2025-29007,0.00168,0.37684,2025,False
CVE-2025-29008,0.0012,0.30585,2025,False
CVE-2025-29009,0.00181,0.39604,2025,False
CVE-2025-29010,0.00168,0.37684,2025,False
CVE-2025-29011,0.00143,0.34374,2025,False
CVE-2025-29012,0.00229,0.45781,2025,False
CVE-2025-29013,0.00218,0.44485,2025,False
CVE-2025-29014,0.00051,0.16328,2025,False
CVE-2025-29015,0.00472,0.65057,2025,False
CVE-2025-29017,0.0076,0.73741,2025,False
CVE-2025-29018,0.00215,0.44097,2025,False
CVE-2025-29029,0.00138,0.33562,2025,False
CVE-2025-29030,0.00138,0.33562,2025,False
CVE-2025-29031,0.00138,0.33562,2025,False
CVE-2025-29032,0.03532,0.87895,2025,False
CVE-2025-29033,0.01408,0.80848,2025,False
CVE-2025-29036,0.00823,0.74824,2025,False
CVE-2025-29039,0.01785,0.83101,2025,False
CVE-2025-29040,0.08789,0.9268,2025,False
CVE-2025-29041,0.08789,0.9268,2025,False
CVE-2025-29042,0.0606,0.90912,2025,False
CVE-2025-29043,0.03225,0.87318,2025,False
CVE-2025-29044,0.06336,0.91154,2025,False
CVE-2025-29045,0.06336,0.91154,2025,False
CVE-2025-29046,0.05855,0.90733,2025,False
CVE-2025-29047,0.10675,0.93456,2025,False
CVE-2025-29049,0.00334,0.56488,2025,False
CVE-2025-29058,0.01016,0.77538,2025,False
CVE-2025-29062,0.0771,0.9208,2025,False
CVE-2025-29063,0.06129,0.90966,2025,False
CVE-2025-29064,0.03395,0.87648,2025,False
CVE-2025-29069,0.00212,0.43762,2025,False
CVE-2025-29070,0.00586,0.69506,2025,False
CVE-2025-29072,0.01678,0.82536,2025,False
CVE-2025-29083,0.00176,0.38865,2025,False
CVE-2025-29084,0.00176,0.38865,2025,False
CVE-2025-29085,0.0608,0.90928,2025,False
CVE-2025-29087,0.00072,0.22171,2025,False
CVE-2025-29088,0.00039,0.12019,2025,False
CVE-2025-29089,0.00089,0.25415,2025,False
CVE-2025-29093,0.01032,0.77712,2025,False
CVE-2025-29094,0.00358,0.58345,2025,False
CVE-2025-29100,0.00171,0.3822,2025,False
CVE-2025-29101,0.0044,0.63529,2025,False
CVE-2025-29118,0.00221,0.44831,2025,False
CVE-2025-29121,0.00326,0.55908,2025,False
CVE-2025-29135,0.00799,0.74422,2025,False
CVE-2025-29137,0.00432,0.63033,2025,False
CVE-2025-29149,0.00326,0.55908,2025,False
CVE-2025-29150,0.00165,0.37335,2025,False
CVE-2025-29152,0.0029,0.52712,2025,False
CVE-2025-29153,0.00314,0.5491,2025,False
CVE-2025-29154,0.00767,0.73877,2025,False
CVE-2025-29155,0.00168,0.37699,2025,False
CVE-2025-29156,0.00089,0.25486,2025,False
CVE-2025-29157,0.00229,0.45847,2025,False
CVE-2025-29165,0.00018,0.04829,2025,False
CVE-2025-29180,0.00248,0.48341,2025,False
CVE-2025-29181,0.00248,0.48341,2025,False
CVE-2025-29189,0.00134,0.33055,2025,False
CVE-2025-29192,0.00062,0.19522,2025,False
CVE-2025-29208,0.00222,0.44901,2025,False
CVE-2025-29209,0.00444,0.63722,2025,False
CVE-2025-29213,0.00179,0.39252,2025,False
CVE-2025-29214,0.0029,0.52745,2025,False
CVE-2025-29215,0.0038,0.59792,2025,False
CVE-2025-29217,0.00344,0.57308,2025,False
CVE-2025-29218,0.00311,0.54559,2025,False
CVE-2025-29223,0.00318,0.5522,2025,False
CVE-2025-29226,0.00318,0.5522,2025,False
CVE-2025-29227,0.00318,0.5522,2025,False
CVE-2025-29228,0.00185,0.40111,2025,False
CVE-2025-29229,0.00185,0.40111,2025,False
CVE-2025-29230,0.00251,0.48652,2025,False
CVE-2025-29231,0.00024,0.0708,2025,False
CVE-2025-29266,0.0109,0.78296,2025,False
CVE-2025-29267,0.0018,0.39385,2025,False
CVE-2025-29268,0.00105,0.28222,2025,False
CVE-2025-29269,0.00507,0.66659,2025,False
CVE-2025-29270,0.00067,0.20932,2025,False
CVE-2025-29280,0.00224,0.45206,2025,False
CVE-2025-29281,0.00324,0.55752,2025,False
CVE-2025-29287,0.00155,0.36007,2025,False
CVE-2025-29306,0.86208,0.99416,2025,False
CVE-2025-29310,0.00171,0.38186,2025,False
CVE-2025-29311,0.00239,0.47191,2025,False
CVE-2025-29312,0.00204,0.42528,2025,False
CVE-2025-29313,0.00134,0.3306,2025,False
CVE-2025-29314,0.00091,0.2579,2025,False
CVE-2025-29315,0.00215,0.44101,2025,False
CVE-2025-29316,0.0003,0.09205,2025,False
CVE-2025-29322,0.00456,0.64243,2025,False
CVE-2025-29329,0.02005,0.84023,2025,False
CVE-2025-29331,0.01903,0.83609,2025,False
CVE-2025-29338,0.00015,0.032,2025,False
CVE-2025-29339,0.00492,0.66022,2025,False
CVE-2025-29357,0.00197,0.41708,2025,False
CVE-2025-29358,0.00214,0.44015,2025,False
CVE-2025-29359,0.00196,0.41407,2025,False
CVE-2025-29360,0.00115,0.29775,2025,False
CVE-2025-29361,0.00214,0.44015,2025,False
CVE-2025-29362,0.00196,0.41407,2025,False
CVE-2025-29363,0.00088,0.25172,2025,False
CVE-2025-29364,0.00119,0.30487,2025,False
CVE-2025-29365,0.00137,0.33359,2025,False
CVE-2025-29366,0.00137,0.33422,2025,False
CVE-2025-29369,0.00208,0.43194,2025,False
CVE-2025-29384,0.10973,0.93569,2025,False
CVE-2025-29385,0.02233,0.84865,2025,False
CVE-2025-29386,0.02233,0.84865,2025,False
CVE-2025-29387,0.02014,0.84072,2025,False
CVE-2025-29389,0.00312,0.547,2025,False
CVE-2025-29390,0.002,0.42048,2025,False
CVE-2025-29391,0.00217,0.44389,2025,False
CVE-2025-29394,0.00887,0.75865,2025,False
CVE-2025-29401,0.00258,0.49499,2025,False
CVE-2025-29405,0.00206,0.42875,2025,False
CVE-2025-29410,0.00169,0.37863,2025,False
CVE-2025-29411,0.00226,0.4546,2025,False
CVE-2025-29412,0.00114,0.29628,2025,False
CVE-2025-29420,0.00836,0.75035,2025,False
CVE-2025-29421,0.001,0.27284,2025,False
CVE-2025-29425,0.00047,0.14967,2025,False
CVE-2025-29426,0.00067,0.20852,2025,False
CVE-2025-29427,0.00084,0.24484,2025,False
CVE-2025-29429,0.00187,0.40405,2025,False
CVE-2025-29430,0.00178,0.39159,2025,False
CVE-2025-29431,0.00071,0.21784,2025,False
CVE-2025-29446,0.00086,0.24827,2025,False
CVE-2025-29448,0.00538,0.67928,2025,False
CVE-2025-29449,0.00491,0.66,2025,False
CVE-2025-29450,0.00491,0.66,2025,False
CVE-2025-29451,0.00928,0.76493,2025,False
CVE-2025-29452,0.00975,0.77063,2025,False
CVE-2025-29453,0.00491,0.66,2025,False
CVE-2025-29454,0.00467,0.64855,2025,False
CVE-2025-29455,0.00467,0.64855,2025,False
CVE-2025-29456,0.00491,0.66,2025,False
CVE-2025-29457,0.00983,0.77182,2025,False
CVE-2025-29458,0.00983,0.77182,2025,False
CVE-2025-29459,0.00975,0.77063,2025,False
CVE-2025-29460,0.00946,0.76708,2025,False
CVE-2025-29461,0.00975,0.77063,2025,False
CVE-2025-29462,0.00673,0.71836,2025,False
CVE-2025-29471,0.18217,0.95327,2025,False
CVE-2025-29476,0.00152,0.35628,2025,False
CVE-2025-29477,0.00269,0.50608,2025,False
CVE-2025-29478,0.00521,0.67247,2025,False
CVE-2025-29480,0.00126,0.31516,2025,False
CVE-2025-29481,0.0012,0.30633,2025,False
CVE-2025-29482,0.00137,0.33468,2025,False
CVE-2025-29483,0.00359,0.58443,2025,False
CVE-2025-29484,0.00674,0.71883,2025,False
CVE-2025-29485,0.00572,0.69088,2025,False
CVE-2025-29486,0.00577,0.6924,2025,False
CVE-2025-29487,0.0047,0.64953,2025,False
CVE-2025-29488,0.0047,0.64953,2025,False
CVE-2025-29489,0.0047,0.64953,2025,False
CVE-2025-29490,0.0047,0.64953,2025,False
CVE-2025-29491,0.00465,0.6476,2025,False
CVE-2025-29492,0.00465,0.6476,2025,False
CVE-2025-29493,0.00465,0.6476,2025,False
CVE-2025-29494,0.00465,0.6476,2025,False
CVE-2025-29496,0.00465,0.6476,2025,False
CVE-2025-29497,0.0047,0.64953,2025,False
CVE-2025-29504,0.00176,0.38922,2025,False
CVE-2025-29509,0.00653,0.71349,2025,False
CVE-2025-29512,0.00274,0.51081,2025,False
CVE-2025-29513,0.04549,0.89392,2025,False
CVE-2025-29514,0.00269,0.50633,2025,False
CVE-2025-29515,0.00435,0.63309,2025,False
CVE-2025-29516,0.01051,0.77922,2025,False
CVE-2025-29517,0.00409,0.6161,2025,False
CVE-2025-29519,0.00705,0.7252,2025,False
CVE-2025-29520,0.00116,0.29961,2025,False
CVE-2025-29521,0.00213,0.43895,2025,False
CVE-2025-29522,0.00745,0.73435,2025,False
CVE-2025-29523,0.00958,0.76836,2025,False
CVE-2025-29524,0.00055,0.17658,2025,False
CVE-2025-29525,0.00058,0.18608,2025,False
CVE-2025-29526,0.00217,0.44302,2025,False
CVE-2025-29529,0.00192,0.40966,2025,False
CVE-2025-29534,0.01861,0.83434,2025,False
CVE-2025-29547,0.00165,0.37321,2025,False
CVE-2025-29556,0.00351,0.57833,2025,False
CVE-2025-29557,0.00173,0.38508,2025,False
CVE-2025-29568,0.00218,0.4445,2025,False
CVE-2025-29570,0.00189,0.40639,2025,False
CVE-2025-29573,0.00181,0.39641,2025,False
CVE-2025-29592,0.00186,0.40273,2025,False
CVE-2025-29594,0.00561,0.68694,2025,False
CVE-2025-29602,0.00181,0.39641,2025,False
CVE-2025-29606,0.00281,0.51826,2025,False
CVE-2025-29621,0.00124,0.31168,2025,False
CVE-2025-29625,0.00043,0.13443,2025,False
CVE-2025-29627,0.00117,0.30191,2025,False
CVE-2025-29628,0.00089,0.25427,2025,False
CVE-2025-29629,0.00162,0.36952,2025,False
CVE-2025-29631,0.01999,0.83998,2025,False
CVE-2025-29632,0.00243,0.47814,2025,False
CVE-2025-29635,0.19949,0.9559,2025,True
CVE-2025-29640,0.00051,0.16332,2025,False
CVE-2025-29641,0.0004,0.12387,2025,False
CVE-2025-29646,0.00234,0.46483,2025,False
CVE-2025-29647,0.00369,0.59117,2025,False
CVE-2025-29659,0.01339,0.80362,2025,False
CVE-2025-29660,0.00111,0.29175,2025,False
CVE-2025-29661,0.0024,0.47269,2025,False
CVE-2025-29662,0.01099,0.78393,2025,False
CVE-2025-29686,0.00181,0.39641,2025,False
CVE-2025-29688,0.00181,0.39641,2025,False
CVE-2025-29689,0.00181,0.39641,2025,False
CVE-2025-29690,0.00181,0.39641,2025,False
CVE-2025-29691,0.00181,0.39641,2025,False
CVE-2025-29699,0.00083,0.24365,2025,False
CVE-2025-29705,0.00305,0.54122,2025,False
CVE-2025-29708,0.00205,0.42668,2025,False
CVE-2025-29709,0.00279,0.5156,2025,False
CVE-2025-29710,0.00472,0.65057,2025,False
CVE-2025-29719,0.00503,0.6649,2025,False
CVE-2025-29720,0.00068,0.21164,2025,False
CVE-2025-29722,0.00608,0.70126,2025,False
CVE-2025-29743,0.05752,0.90629,2025,False
CVE-2025-29744,0.00112,0.29356,2025,False
CVE-2025-29745,0.00307,0.5426,2025,False
CVE-2025-29746,0.00189,0.40618,2025,False
CVE-2025-29756,0.00126,0.31474,2025,False
CVE-2025-29757,0.00279,0.5159,2025,False
CVE-2025-29766,0.00258,0.49467,2025,False
CVE-2025-29768,0.00105,0.28145,2025,False
CVE-2025-29769,0.00042,0.1301,2025,False
CVE-2025-29770,0.00658,0.71497,2025,False
CVE-2025-29771,0.00163,0.37068,2025,False
CVE-2025-29772,0.00848,0.75245,2025,False
CVE-2025-29773,0.00089,0.25392,2025,False
CVE-2025-29774,0.00472,0.6506,2025,False
CVE-2025-29775,0.00197,0.41705,2025,False
CVE-2025-29776,0.00154,0.35943,2025,False
CVE-2025-29778,0.00083,0.24404,2025,False
CVE-2025-29779,0.00036,0.11201,2025,False
CVE-2025-29780,0.00071,0.21821,2025,False
CVE-2025-29781,0.00059,0.18882,2025,False
CVE-2025-29782,0.00614,0.70294,2025,False
CVE-2025-29783,0.02122,0.84487,2025,False
CVE-2025-29784,0.00372,0.59309,2025,False
CVE-2025-29785,0.00136,0.33206,2025,False
CVE-2025-29786,0.00095,0.2639,2025,False
CVE-2025-29787,0.00326,0.55932,2025,False
CVE-2025-29788,0.0064,0.70987,2025,False
CVE-2025-29789,0.00092,0.2603,2025,False
CVE-2025-29790,0.00533,0.67772,2025,False
CVE-2025-29791,0.00611,0.70212,2025,False
CVE-2025-29792,0.00842,0.75137,2025,False
CVE-2025-29793,0.14366,0.94548,2025,False
CVE-2025-29794,0.00719,0.72874,2025,False
CVE-2025-29795,0.00544,0.68144,2025,False
CVE-2025-29796,0.01022,0.77617,2025,False
CVE-2025-29800,0.00478,0.65391,2025,False
CVE-2025-29801,0.00478,0.65391,2025,False
CVE-2025-29802,0.00302,0.53829,2025,False
CVE-2025-29803,0.00161,0.36786,2025,False
CVE-2025-29804,0.00485,0.65757,2025,False
CVE-2025-29805,0.09248,0.92886,2025,False
CVE-2025-29806,0.02054,0.84228,2025,False
CVE-2025-29807,0.01049,0.77903,2025,False
CVE-2025-29808,0.00416,0.6205,2025,False
CVE-2025-29809,0.01093,0.78334,2025,False
CVE-2025-29810,0.00073,0.22325,2025,False
CVE-2025-29811,0.01182,0.79132,2025,False
CVE-2025-29812,0.00846,0.75209,2025,False
CVE-2025-29813,0.02897,0.86615,2025,False
CVE-2025-29814,0.1354,0.94366,2025,False
CVE-2025-29815,0.01131,0.78695,2025,False
CVE-2025-29816,0.00286,0.52329,2025,False
CVE-2025-29817,0.00693,0.72289,2025,False
CVE-2025-29819,0.00419,0.62264,2025,False
CVE-2025-29820,0.01456,0.81187,2025,False
CVE-2025-29821,0.00738,0.73254,2025,False
CVE-2025-29822,0.00976,0.77072,2025,False
CVE-2025-29823,0.00673,0.71835,2025,False
CVE-2025-29824,0.00922,0.76389,2025,True
CVE-2025-29825,0.03046,0.86958,2025,False
CVE-2025-29826,0.00615,0.70335,2025,False
CVE-2025-29827,0.01495,0.81436,2025,False
CVE-2025-29828,0.00723,0.72935,2025,False
CVE-2025-29829,0.0096,0.76862,2025,False
CVE-2025-29830,0.03471,0.87783,2025,False
CVE-2025-29831,0.00907,0.76167,2025,False
CVE-2025-29832,0.02258,0.84938,2025,False
CVE-2025-29833,0.00292,0.52911,2025,False
CVE-2025-29834,0.00506,0.66633,2025,False
CVE-2025-29835,0.02246,0.84899,2025,False
CVE-2025-29836,0.02258,0.84938,2025,False
CVE-2025-29837,0.01056,0.77964,2025,False
CVE-2025-29838,0.00324,0.55759,2025,False
CVE-2025-29839,0.00756,0.73662,2025,False
CVE-2025-29840,0.01486,0.81388,2025,False
CVE-2025-29841,0.00184,0.40018,2025,False
CVE-2025-29842,0.00199,0.41887,2025,False
CVE-2025-29843,0.00292,0.52867,2025,False
CVE-2025-29844,0.00285,0.52283,2025,False
CVE-2025-29845,0.00285,0.52283,2025,False
CVE-2025-29846,0.00834,0.75005,2025,False
CVE-2025-29847,0.00158,0.36397,2025,False
CVE-2025-29864,0.0002,0.0576,2025,False
CVE-2025-29865,0.00659,0.71503,2025,False
CVE-2025-29866,0.00385,0.60101,2025,False
CVE-2025-29867,0.00011,0.01404,2025,False
CVE-2025-29868,0.0155,0.8178,2025,False
CVE-2025-29870,0.00761,0.7375,2025,False
CVE-2025-29871,0.00067,0.20896,2025,False
CVE-2025-29872,0.00389,0.60382,2025,False
CVE-2025-29873,0.00385,0.6007,2025,False
CVE-2025-29874,0.00206,0.42853,2025,False
CVE-2025-29875,0.00206,0.42853,2025,False
CVE-2025-29876,0.00385,0.6007,2025,False
CVE-2025-29877,0.00385,0.6007,2025,False
CVE-2025-29878,0.00206,0.42853,2025,False
CVE-2025-29879,0.00206,0.42853,2025,False
CVE-2025-29882,0.00206,0.42853,2025,False
CVE-2025-29883,0.00224,0.45219,2025,False
CVE-2025-29884,0.00224,0.45219,2025,False
CVE-2025-29885,0.00224,0.45219,2025,False
CVE-2025-29886,0.00206,0.42853,2025,False
CVE-2025-29887,0.00142,0.34161,2025,False
CVE-2025-29888,0.00206,0.42853,2025,False
CVE-2025-29889,0.00206,0.42853,2025,False
CVE-2025-29890,0.00208,0.43273,2025,False
CVE-2025-29891,0.00643,0.71058,2025,False
CVE-2025-29892,0.00251,0.48682,2025,False
CVE-2025-29893,0.00134,0.32995,2025,False
CVE-2025-29894,0.00134,0.32995,2025,False
CVE-2025-29898,0.00208,0.43273,2025,False
CVE-2025-29899,0.00208,0.43273,2025,False
CVE-2025-29900,0.00208,0.43273,2025,False
CVE-2025-29901,0.00206,0.42853,2025,False
CVE-2025-29902,0.01808,0.83193,2025,False
CVE-2025-29903,8e-05,0.0084,2025,False
CVE-2025-29904,2e-05,0.00062,2025,False
CVE-2025-29905,0.00052,0.16625,2025,False
CVE-2025-29906,0.00061,0.19345,2025,False
CVE-2025-29907,0.00466,0.64797,2025,False
CVE-2025-29908,0.00393,0.60604,2025,False
CVE-2025-29909,0.15945,0.94893,2025,False
CVE-2025-29910,0.00632,0.70771,2025,False
CVE-2025-29911,0.00759,0.73719,2025,False
CVE-2025-29912,0.21113,0.9577,2025,False
CVE-2025-29913,0.00759,0.73719,2025,False
CVE-2025-29914,0.00109,0.28785,2025,False
CVE-2025-29915,0.00097,0.26713,2025,False
CVE-2025-29916,0.0005,0.16155,2025,False
CVE-2025-29917,0.0005,0.16155,2025,False
CVE-2025-29918,0.00064,0.2004,2025,False
CVE-2025-29922,0.00168,0.37688,2025,False
CVE-2025-29923,0.00158,0.36484,2025,False
CVE-2025-29924,0.0034,0.57045,2025,False
CVE-2025-29925,0.01149,0.78847,2025,False
CVE-2025-29926,0.01455,0.81185,2025,False
CVE-2025-29927,0.92118,0.99724,2025,False
CVE-2025-29928,0.00243,0.47751,2025,False
CVE-2025-29929,0.00258,0.49467,2025,False
CVE-2025-29930,0.00201,0.42172,2025,False
CVE-2025-29931,0.01818,0.8323,2025,False
CVE-2025-29932,3e-05,0.00126,2025,False
CVE-2025-29933,0.00028,0.08596,2025,False
CVE-2025-29934,0.00012,0.01656,2025,False
CVE-2025-29935,0.00017,0.04209,2025,False
CVE-2025-29936,0.00032,0.0964,2025,False
CVE-2025-29937,0.00016,0.03773,2025,False
CVE-2025-29938,0.00017,0.04171,2025,False
CVE-2025-29939,0.00018,0.04948,2025,False
CVE-2025-29943,8e-05,0.00696,2025,False
CVE-2025-29944,0.00016,0.03732,2025,False
CVE-2025-29946,6e-05,0.00428,2025,False
CVE-2025-29948,0.00018,0.04948,2025,False
CVE-2025-29949,0.00021,0.06099,2025,False
CVE-2025-29950,6e-05,0.00396,2025,False
CVE-2025-29951,7e-05,0.00625,2025,False
CVE-2025-29952,0.0002,0.05593,2025,False
CVE-2025-29953,0.00068,0.21238,2025,False
CVE-2025-29954,0.00608,0.7014,2025,False
CVE-2025-29955,0.00774,0.73989,2025,False
CVE-2025-29956,0.00592,0.69643,2025,False
CVE-2025-29957,0.01067,0.78078,2025,False
CVE-2025-29958,0.0464,0.89491,2025,False
CVE-2025-29959,0.0464,0.89491,2025,False
CVE-2025-29960,0.03036,0.86941,2025,False
CVE-2025-29961,0.03036,0.86941,2025,False
CVE-2025-29962,0.02176,0.84672,2025,False
CVE-2025-29963,0.02005,0.84026,2025,False
CVE-2025-29964,0.02005,0.84026,2025,False
CVE-2025-29966,0.03389,0.87637,2025,False
CVE-2025-29967,0.03389,0.87637,2025,False
CVE-2025-29968,0.06314,0.91141,2025,False
CVE-2025-29969,0.0026,0.49652,2025,False
CVE-2025-29970,0.00693,0.72274,2025,False
CVE-2025-29971,0.09753,0.93102,2025,False
CVE-2025-29972,0.05726,0.90606,2025,False
CVE-2025-29973,0.00205,0.42684,2025,False
CVE-2025-29974,0.0143,0.81023,2025,False
CVE-2025-29975,0.01099,0.78393,2025,False
CVE-2025-29976,0.00718,0.72846,2025,False
CVE-2025-29977,0.00742,0.73373,2025,False
CVE-2025-29978,0.00742,0.73373,2025,False
CVE-2025-29979,0.00742,0.73373,2025,False
CVE-2025-29980,0.00517,0.67106,2025,False
CVE-2025-29981,0.00429,0.62863,2025,False
CVE-2025-29982,0.00069,0.21532,2025,False
CVE-2025-29983,0.00106,0.28366,2025,False
CVE-2025-29984,0.00084,0.24662,2025,False
CVE-2025-29985,0.00464,0.64693,2025,False
CVE-2025-29986,0.00264,0.50142,2025,False
CVE-2025-29987,0.00644,0.71092,2025,False
CVE-2025-29988,0.00096,0.26607,2025,False
CVE-2025-29989,0.00101,0.27508,2025,False
CVE-2025-29991,0.00117,0.30063,2025,False
CVE-2025-29992,0.00085,0.24756,2025,False
CVE-2025-29993,0.00318,0.55224,2025,False
CVE-2025-29994,0.00766,0.73854,2025,False
CVE-2025-29995,0.0061,0.70195,2025,False
CVE-2025-29996,0.00055,0.17577,2025,False
CVE-2025-29997,0.0051,0.66821,2025,False
CVE-2025-29998,0.00629,0.70691,2025,False
CVE-2025-29999,0.00101,0.27429,2025,False
CVE-2025-2000,0.00168,0.37722,2025,False
CVE-2025-2002,0.00031,0.09467,2025,False
CVE-2025-2003,0.00026,0.07839,2025,False
CVE-2025-2004,0.0073,0.73085,2025,False
CVE-2025-2005,0.02943,0.86723,2025,False
CVE-2025-2006,0.01265,0.79815,2025,False
CVE-2025-2007,0.1104,0.93591,2025,False
CVE-2025-2008,0.01684,0.82572,2025,False
CVE-2025-2009,0.00534,0.67799,2025,False
CVE-2025-2010,0.02525,0.85723,2025,False
CVE-2025-2011,0.47524,0.97761,2025,False
CVE-2025-2012,0.00231,0.46076,2025,False
CVE-2025-2013,0.00247,0.48239,2025,False
CVE-2025-2014,0.00231,0.46076,2025,False
CVE-2025-2015,0.00231,0.46076,2025,False
CVE-2025-2016,0.00231,0.46076,2025,False
CVE-2025-2017,0.00339,0.56969,2025,False
CVE-2025-2018,0.0017,0.38028,2025,False
CVE-2025-2019,0.00339,0.56969,2025,False
CVE-2025-2020,0.00231,0.46076,2025,False
CVE-2025-2021,0.00231,0.46076,2025,False
CVE-2025-2022,0.00231,0.46076,2025,False
CVE-2025-2023,0.00231,0.46076,2025,False
CVE-2025-2024,0.0061,0.70183,2025,False
CVE-2025-2025,0.00231,0.46058,2025,False
CVE-2025-2026,0.00302,0.53907,2025,False
CVE-2025-2027,0.00127,0.31628,2025,False
CVE-2025-2028,0.00182,0.39696,2025,False
CVE-2025-2029,0.00064,0.20149,2025,False
CVE-2025-2030,0.00109,0.28861,2025,False
CVE-2025-2031,0.00093,0.26184,2025,False
CVE-2025-2032,0.00082,0.24215,2025,False
CVE-2025-2033,0.0005,0.15911,2025,False
CVE-2025-2034,0.0007,0.2175,2025,False
CVE-2025-2035,0.00091,0.25805,2025,False
CVE-2025-2036,0.00081,0.23943,2025,False
CVE-2025-2037,0.0006,0.18985,2025,False
CVE-2025-2038,0.00067,0.20972,2025,False
CVE-2025-2039,0.00034,0.10615,2025,False
CVE-2025-2040,0.00083,0.24272,2025,False
CVE-2025-2041,0.00082,0.24196,2025,False
CVE-2025-2042,0.00112,0.29271,2025,False
CVE-2025-2043,0.00099,0.27187,2025,False
CVE-2025-2044,0.00059,0.18837,2025,False
CVE-2025-2045,0.00032,0.09695,2025,False
CVE-2025-2046,0.0006,0.19042,2025,False
CVE-2025-2047,0.00118,0.30279,2025,False
CVE-2025-2048,0.00733,0.73144,2025,False
CVE-2025-2049,0.00118,0.30279,2025,False
CVE-2025-2050,0.00072,0.22028,2025,False
CVE-2025-2051,0.0006,0.19042,2025,False
CVE-2025-2052,0.0006,0.18985,2025,False
CVE-2025-2053,0.00021,0.06129,2025,False
CVE-2025-2054,0.00021,0.06055,2025,False
CVE-2025-2055,0.00258,0.49437,2025,False
CVE-2025-2056,0.00761,0.73758,2025,False
CVE-2025-2057,0.00034,0.10512,2025,False
CVE-2025-2058,0.00034,0.10512,2025,False
CVE-2025-2059,0.00034,0.10512,2025,False
CVE-2025-2060,0.00078,0.23348,2025,False
CVE-2025-2061,0.00135,0.33088,2025,False
CVE-2025-2062,0.00065,0.20366,2025,False
CVE-2025-2063,0.00072,0.22028,2025,False
CVE-2025-2064,0.00072,0.22028,2025,False
CVE-2025-2065,0.00072,0.22028,2025,False
CVE-2025-2066,0.00065,0.20366,2025,False
CVE-2025-2067,0.00042,0.13046,2025,False
CVE-2025-2068,0.00097,0.26744,2025,False
CVE-2025-2069,0.00105,0.28192,2025,False
CVE-2025-2070,0.0011,0.29086,2025,False
CVE-2025-2071,0.00963,0.76916,2025,False
CVE-2025-2072,0.00328,0.56,2025,False
