cell_K,seed,window,n_pairs,n_auto,n_review,n_defer,n_acted,n_success,n_rollback,n_deferred_at_act,rollback_rate,cascade_detected,halt_triggered,mttr_avg_windows,coverage_to_date,strategy
200,129,6,1774,21,474,1279,21,20,0,1,0.0,False,False,0.0,0.98,AutoHeal
200,129,7,1756,16,518,1222,16,16,0,0,0.0,False,False,0.0,1.0,AutoHeal
200,129,8,1743,100,759,884,100,95,4,1,0.04,False,False,0.0,1.0,AutoHeal
200,129,9,1648,14,686,948,14,13,0,1,0.0,False,False,0.0,1.0,AutoHeal
200,129,10,1638,1,61,1576,1,1,0,0,0.0,False,False,0.0,1.0,AutoHeal
200,129,11,1639,74,720,845,74,70,3,1,0.0405,False,False,0.0,1.0,AutoHeal
200,129,12,1571,25,653,893,25,25,0,0,0.0,False,False,0.0,1.0,AutoHeal
30,105,1,1722,0,30,1692,30,26,4,0,0.1333,False,False,0.0,0.52,Human-in-loop
30,105,2,1700,0,30,1670,30,29,1,0,0.0333,False,False,0.0,0.9322,Human-in-loop
30,105,3,1675,0,30,1645,30,30,0,0,0.0,False,False,0.0,1.0,Human-in-loop
30,105,4,1647,0,30,1617,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,105,5,1621,0,30,1591,30,24,5,1,0.1667,False,False,0.0,1.0,Human-in-loop
30,105,6,1598,0,30,1568,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,105,7,1574,0,30,1544,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,105,8,1548,0,30,1518,30,26,1,3,0.0333,False,False,0.0,1.0,Human-in-loop
30,105,9,1524,0,30,1494,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,105,10,1499,0,30,1469,30,29,0,1,0.0,False,False,0.0,1.0,Human-in-loop
30,105,11,1476,0,30,1446,30,30,0,0,0.0,False,False,0.0,1.0,Human-in-loop
30,105,12,1448,0,30,1418,30,24,2,4,0.0667,False,False,0.0,1.0,Human-in-loop
30,106,1,1742,0,30,1712,30,29,1,0,0.0333,False,False,0.0,0.4462,Human-in-loop
30,106,2,1715,0,30,1685,30,26,3,1,0.1,False,False,0.0,0.8871,Human-in-loop
30,106,3,1690,0,30,1660,30,30,0,0,0.0,False,False,0.0,0.9884,Human-in-loop
30,106,4,1664,0,30,1634,30,27,1,2,0.0333,False,False,0.0,1.0,Human-in-loop
30,106,5,1640,0,30,1610,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,106,6,1617,0,30,1587,30,29,0,1,0.0,False,False,0.0,1.0,Human-in-loop
30,106,7,1591,0,30,1561,30,30,0,0,0.0,False,False,0.0,1.0,Human-in-loop
30,106,8,1565,0,30,1535,30,29,0,1,0.0,False,False,0.0,1.0,Human-in-loop
30,106,9,1538,0,30,1508,30,30,0,0,0.0,False,False,0.0,1.0,Human-in-loop
30,106,10,1509,0,30,1479,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,106,11,1487,0,30,1457,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,106,12,1463,0,30,1433,30,25,1,4,0.0333,False,False,0.0,1.0,Human-in-loop
30,107,1,1758,0,30,1728,30,28,2,0,0.0667,False,False,0.0,0.5385,Human-in-loop
30,107,2,1737,0,30,1707,30,29,1,0,0.0333,False,False,0.0,0.9828,Human-in-loop
30,107,3,1709,0,30,1679,30,27,2,1,0.0667,False,False,0.0,1.0,Human-in-loop
30,107,4,1686,0,30,1656,30,30,0,0,0.0,False,False,0.0,1.0,Human-in-loop
30,107,5,1658,0,30,1628,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,107,6,1633,0,30,1603,30,27,3,0,0.1,False,False,0.0,1.0,Human-in-loop
30,107,7,1610,0,30,1580,30,27,2,1,0.0667,False,False,0.0,1.0,Human-in-loop
30,107,8,1584,0,30,1554,30,29,0,1,0.0,False,False,0.0,1.0,Human-in-loop
30,107,9,1561,0,30,1531,30,29,0,1,0.0,False,False,0.0,1.0,Human-in-loop
30,107,10,1536,0,30,1506,30,27,2,1,0.0667,False,False,0.0,1.0,Human-in-loop
30,107,11,1511,0,30,1481,30,26,2,2,0.0667,False,False,0.0,1.0,Human-in-loop
30,107,12,1492,0,30,1462,30,27,3,0,0.1,False,False,0.0,0.997,Human-in-loop
30,108,1,1725,0,30,1695,30,30,0,0,0.0,False,False,0.0,0.5455,Human-in-loop
30,108,2,1701,0,30,1671,30,27,2,1,0.0667,False,False,0.0,0.9661,Human-in-loop
30,108,3,1676,0,30,1646,30,27,3,0,0.1,False,False,0.0,1.0,Human-in-loop
30,108,4,1651,0,30,1621,30,30,0,0,0.0,False,False,0.0,1.0,Human-in-loop
30,108,5,1622,0,30,1592,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,108,6,1599,0,30,1569,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,108,7,1572,0,30,1542,30,28,0,2,0.0,False,False,0.0,1.0,Human-in-loop
30,108,8,1545,0,30,1515,30,26,2,2,0.0667,False,False,0.0,1.0,Human-in-loop
30,108,9,1520,0,30,1490,30,28,0,2,0.0,False,False,0.0,1.0,Human-in-loop
30,108,10,1494,0,30,1464,30,26,3,1,0.1,False,False,0.0,1.0,Human-in-loop
30,108,11,1472,0,30,1442,30,30,0,0,0.0,False,False,0.0,1.0,Human-in-loop
30,108,12,1446,0,30,1416,30,30,0,0,0.0,False,False,0.0,1.0,Human-in-loop
30,109,1,1724,0,30,1694,30,28,1,1,0.0333,False,False,0.0,0.5385,Human-in-loop
30,109,2,1699,0,30,1669,30,29,0,1,0.0,False,False,0.0,0.9661,Human-in-loop
30,109,3,1678,0,30,1648,30,29,1,0,0.0333,False,False,0.0,0.9885,Human-in-loop
30,109,4,1650,0,30,1620,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,109,5,1625,0,30,1595,30,30,0,0,0.0,False,False,0.0,0.9931,Human-in-loop
30,109,6,1595,0,30,1565,30,27,1,2,0.0333,False,False,0.0,1.0,Human-in-loop
30,109,7,1570,0,30,1540,30,27,2,1,0.0667,False,False,0.0,1.0,Human-in-loop
30,109,8,1544,0,30,1514,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,109,9,1518,0,30,1488,30,26,2,2,0.0667,False,False,0.0,1.0,Human-in-loop
30,109,10,1494,0,30,1464,30,27,2,1,0.0667,False,False,0.0,1.0,Human-in-loop
30,109,11,1474,0,30,1444,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,109,12,1446,0,30,1416,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,110,1,1741,0,30,1711,30,29,1,0,0.0333,False,False,0.0,0.58,Human-in-loop
30,110,2,1712,0,30,1682,30,26,3,1,0.1,False,False,0.0,1.0,Human-in-loop
30,110,3,1688,0,30,1658,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,110,4,1659,0,30,1629,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,110,5,1634,0,30,1604,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,110,6,1612,0,30,1582,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,110,7,1589,0,30,1559,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,110,8,1563,0,30,1533,30,25,3,2,0.1,False,False,0.0,1.0,Human-in-loop
30,110,9,1541,0,30,1511,30,30,0,0,0.0,False,False,0.0,1.0,Human-in-loop
30,110,10,1513,0,30,1483,30,28,0,2,0.0,False,False,0.0,1.0,Human-in-loop
30,110,11,1488,0,30,1458,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,110,12,1463,0,30,1433,30,27,3,0,0.1,False,False,0.0,1.0,Human-in-loop
30,111,1,1694,0,30,1664,30,27,1,2,0.0333,False,False,0.0,0.54,Human-in-loop
30,111,2,1669,0,30,1639,30,28,1,1,0.0333,False,False,0.0,0.9483,Human-in-loop
30,111,3,1644,0,30,1614,30,27,3,0,0.1,False,False,0.0,1.0,Human-in-loop
30,111,4,1622,0,30,1592,30,25,3,2,0.1,False,False,0.0,1.0,Human-in-loop
30,111,5,1601,0,30,1571,30,28,0,2,0.0,False,False,0.0,1.0,Human-in-loop
30,111,6,1574,0,30,1544,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,111,7,1546,0,30,1516,30,27,2,1,0.0667,False,False,0.0,1.0,Human-in-loop
30,111,8,1522,0,30,1492,30,26,2,2,0.0667,False,False,0.0,1.0,Human-in-loop
30,111,9,1499,0,30,1469,30,27,1,2,0.0333,False,False,0.0,1.0,Human-in-loop
30,111,10,1476,0,30,1446,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,111,11,1449,0,30,1419,30,30,0,0,0.0,False,False,0.0,1.0,Human-in-loop
30,111,12,1425,0,30,1395,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,112,1,1768,0,30,1738,30,29,0,1,0.0,False,False,0.0,0.6304,Human-in-loop
30,112,2,1741,0,30,1711,30,26,1,3,0.0333,False,False,0.0,1.0,Human-in-loop
30,112,3,1718,0,30,1688,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,112,4,1692,0,30,1662,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,112,5,1666,0,30,1636,30,27,2,1,0.0667,False,False,0.0,1.0,Human-in-loop
30,112,6,1640,0,30,1610,30,29,0,1,0.0,False,False,0.0,1.0,Human-in-loop
30,112,7,1617,0,30,1587,30,27,3,0,0.1,False,False,0.0,1.0,Human-in-loop
30,112,8,1596,0,30,1566,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,112,9,1572,0,30,1542,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,112,10,1548,0,30,1518,30,25,4,1,0.1333,False,False,0.0,1.0,Human-in-loop
30,112,11,1526,0,30,1496,30,29,0,1,0.0,False,False,0.0,1.0,Human-in-loop
30,112,12,1501,0,30,1471,30,29,0,1,0.0,False,False,0.0,0.997,Human-in-loop
30,113,1,1730,0,30,1700,30,28,2,0,0.0667,False,False,0.0,0.549,Human-in-loop
30,113,2,1704,0,30,1674,30,26,2,2,0.0667,False,False,0.0,0.9818,Human-in-loop
30,113,3,1679,0,30,1649,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,113,4,1654,0,30,1624,30,28,0,2,0.0,False,False,0.0,1.0,Human-in-loop
30,113,5,1630,0,30,1600,30,28,0,2,0.0,False,False,0.0,1.0,Human-in-loop
30,113,6,1607,0,30,1577,30,30,0,0,0.0,False,False,0.0,1.0,Human-in-loop
30,113,7,1582,0,30,1552,30,27,3,0,0.1,False,False,0.0,1.0,Human-in-loop
30,113,8,1558,0,30,1528,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,113,9,1532,0,30,1502,30,27,2,1,0.0667,False,False,0.0,1.0,Human-in-loop
30,113,10,1506,0,30,1476,30,26,3,1,0.1,False,False,0.0,1.0,Human-in-loop
30,113,11,1484,0,30,1454,30,25,4,1,0.1333,False,False,0.0,1.0,Human-in-loop
30,113,12,1462,0,30,1432,30,27,2,1,0.0667,False,False,0.0,1.0,Human-in-loop
30,114,1,1808,0,30,1778,30,27,1,2,0.0333,False,False,0.0,0.4909,Human-in-loop
30,114,2,1783,0,30,1753,30,26,0,4,0.0,False,False,0.0,0.9298,Human-in-loop
30,114,3,1761,0,30,1731,30,26,4,0,0.1333,False,False,0.0,1.0,Human-in-loop
30,114,4,1741,0,30,1711,30,26,4,0,0.1333,False,False,0.0,1.0,Human-in-loop
30,114,5,1717,0,30,1687,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,114,6,1690,0,30,1660,30,26,3,1,0.1,False,False,0.0,1.0,Human-in-loop
30,114,7,1667,0,30,1637,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,114,8,1643,0,30,1613,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,114,9,1619,0,30,1589,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,114,10,1597,0,30,1567,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,114,11,1572,0,30,1542,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,114,12,1546,0,30,1516,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,115,1,1645,0,30,1615,30,28,1,1,0.0333,False,False,0.0,0.56,Human-in-loop
30,115,2,1617,0,30,1587,30,28,1,1,0.0333,False,False,0.0,0.9825,Human-in-loop
30,115,3,1592,0,30,1562,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,115,4,1566,0,30,1536,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,115,5,1538,0,30,1508,30,28,0,2,0.0,False,False,0.0,1.0,Human-in-loop
30,115,6,1512,0,30,1482,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,115,7,1490,0,30,1460,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,115,8,1464,0,30,1434,30,27,3,0,0.1,False,False,0.0,1.0,Human-in-loop
30,115,9,1440,0,30,1410,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,115,10,1413,0,30,1383,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,115,11,1387,0,30,1357,30,29,0,1,0.0,False,False,0.0,1.0,Human-in-loop
30,115,12,1362,0,30,1332,30,27,1,2,0.0333,False,False,0.0,1.0,Human-in-loop
30,116,1,1776,0,30,1746,30,25,3,2,0.1,False,False,0.0,0.463,Human-in-loop
30,116,2,1753,0,30,1723,30,30,0,0,0.0,False,False,0.0,0.9167,Human-in-loop
30,116,3,1727,0,30,1697,30,27,1,2,0.0333,False,False,0.0,1.0,Human-in-loop
30,116,4,1702,0,30,1672,30,30,0,0,0.0,False,False,0.0,1.0,Human-in-loop
30,116,5,1676,0,30,1646,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,116,6,1651,0,30,1621,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,116,7,1625,0,30,1595,30,26,2,2,0.0667,False,False,0.0,1.0,Human-in-loop
30,116,8,1605,0,30,1575,30,27,1,2,0.0333,False,False,0.0,1.0,Human-in-loop
30,116,9,1584,0,30,1554,30,28,1,1,0.0333,False,False,0.0,0.996,Human-in-loop
30,116,10,1558,0,30,1528,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,116,11,1532,0,30,1502,30,29,0,1,0.0,False,False,0.0,1.0,Human-in-loop
30,116,12,1505,0,30,1475,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,117,1,1829,0,30,1799,30,26,4,0,0.1333,False,False,0.0,0.5778,Human-in-loop
30,117,2,1806,0,30,1776,30,27,2,1,0.0667,False,False,0.0,0.9138,Human-in-loop
30,117,3,1782,0,30,1752,30,27,2,1,0.0667,False,False,0.0,1.0,Human-in-loop
30,117,4,1758,0,30,1728,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,117,5,1732,0,30,1702,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,117,6,1707,0,30,1677,30,25,3,2,0.1,False,False,0.0,1.0,Human-in-loop
30,117,7,1686,0,30,1656,30,29,0,1,0.0,False,False,0.0,1.0,Human-in-loop
30,117,8,1661,0,30,1631,30,29,0,1,0.0,False,False,0.0,1.0,Human-in-loop
30,117,9,1634,0,30,1604,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,117,10,1609,0,30,1579,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,117,11,1585,0,30,1555,30,30,0,0,0.0,False,False,0.0,1.0,Human-in-loop
30,117,12,1557,0,30,1527,30,30,0,0,0.0,False,False,0.0,1.0,Human-in-loop
30,118,1,1740,0,30,1710,30,25,3,2,0.1,False,False,0.0,0.463,Human-in-loop
30,118,2,1718,0,30,1688,30,27,2,1,0.0667,False,False,0.0,0.9286,Human-in-loop
30,118,3,1694,0,30,1664,30,26,2,2,0.0667,False,False,0.0,1.0,Human-in-loop
30,118,4,1674,0,30,1644,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,118,5,1647,0,30,1617,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,118,6,1622,0,30,1592,30,26,0,4,0.0,False,False,0.0,1.0,Human-in-loop
30,118,7,1601,0,30,1571,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,118,8,1573,0,30,1543,30,26,3,1,0.1,False,False,0.0,1.0,Human-in-loop
30,118,9,1552,0,30,1522,30,27,2,1,0.0667,False,False,0.0,1.0,Human-in-loop
30,118,10,1526,0,30,1496,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,118,11,1502,0,30,1472,30,27,1,2,0.0333,False,False,0.0,1.0,Human-in-loop
30,118,12,1478,0,30,1448,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,119,1,1705,0,30,1675,30,25,3,2,0.1,False,False,0.0,0.5319,Human-in-loop
30,119,2,1681,0,30,1651,30,27,2,1,0.0667,False,False,0.0,0.9286,Human-in-loop
30,119,3,1658,0,30,1628,30,26,2,2,0.0667,False,False,0.0,0.9873,Human-in-loop
30,119,4,1634,0,30,1604,30,25,2,3,0.0667,False,False,0.0,0.9904,Human-in-loop
30,119,5,1614,0,30,1584,30,26,3,1,0.1,False,False,0.0,0.9923,Human-in-loop
30,119,6,1595,0,30,1565,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,119,7,1569,0,30,1539,30,27,1,2,0.0333,False,False,0.0,1.0,Human-in-loop
30,119,8,1545,0,30,1515,30,26,2,2,0.0667,False,False,0.0,1.0,Human-in-loop
30,119,9,1521,0,30,1491,30,25,3,2,0.1,False,False,0.0,1.0,Human-in-loop
30,119,10,1499,0,30,1469,30,27,1,2,0.0333,False,False,0.0,1.0,Human-in-loop
30,119,11,1473,0,30,1443,30,27,3,0,0.1,False,False,0.0,1.0,Human-in-loop
30,119,12,1449,0,30,1419,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,120,1,1803,0,30,1773,30,29,0,1,0.0,False,False,0.0,0.5273,Human-in-loop
30,120,2,1778,0,30,1748,30,25,2,3,0.0667,False,False,0.0,0.9643,Human-in-loop
30,120,3,1758,0,30,1728,30,26,1,3,0.0333,False,False,0.0,1.0,Human-in-loop
30,120,4,1732,0,30,1702,30,28,0,2,0.0,False,False,0.0,1.0,Human-in-loop
30,120,5,1708,0,30,1678,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,120,6,1684,0,30,1654,30,29,0,1,0.0,False,False,0.0,1.0,Human-in-loop
30,120,7,1658,0,30,1628,30,28,0,2,0.0,False,False,0.0,1.0,Human-in-loop
30,120,8,1633,0,30,1603,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,120,9,1606,0,30,1576,30,27,1,2,0.0333,False,False,0.0,1.0,Human-in-loop
30,120,10,1579,0,30,1549,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,120,11,1553,0,30,1523,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,120,12,1528,0,30,1498,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,121,1,1734,0,30,1704,30,28,1,1,0.0333,False,False,0.0,0.5091,Human-in-loop
30,121,2,1709,0,30,1679,30,28,2,0,0.0667,False,False,0.0,0.9492,Human-in-loop
30,121,3,1685,0,30,1655,30,28,0,2,0.0,False,False,0.0,1.0,Human-in-loop
30,121,4,1662,0,30,1632,30,28,0,2,0.0,False,False,0.0,1.0,Human-in-loop
30,121,5,1634,0,30,1604,30,28,0,2,0.0,False,False,0.0,1.0,Human-in-loop
30,121,6,1610,0,30,1580,30,27,2,1,0.0667,False,False,0.0,1.0,Human-in-loop
30,121,7,1586,0,30,1556,30,29,0,1,0.0,False,False,0.0,1.0,Human-in-loop
30,121,8,1558,0,30,1528,30,29,0,1,0.0,False,False,0.0,1.0,Human-in-loop
30,121,9,1533,0,30,1503,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,121,10,1509,0,30,1479,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,121,11,1484,0,30,1454,30,30,0,0,0.0,False,False,0.0,1.0,Human-in-loop
30,121,12,1459,0,30,1429,30,28,0,2,0.0,False,False,0.0,1.0,Human-in-loop
30,122,1,1855,0,30,1825,30,29,0,1,0.0,False,False,0.0,0.4754,Human-in-loop
30,122,2,1829,0,30,1799,30,27,1,2,0.0333,False,False,0.0,0.9492,Human-in-loop
30,122,3,1805,0,30,1775,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,122,4,1778,0,30,1748,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,122,5,1751,0,30,1721,30,28,0,2,0.0,False,False,0.0,1.0,Human-in-loop
30,122,6,1723,0,30,1693,30,29,0,1,0.0,False,False,0.0,1.0,Human-in-loop
30,122,7,1699,0,30,1669,30,27,2,1,0.0667,False,False,0.0,1.0,Human-in-loop
30,122,8,1677,0,30,1647,30,25,1,4,0.0333,False,False,0.0,1.0,Human-in-loop
30,122,9,1655,0,30,1625,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,122,10,1629,0,30,1599,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,122,11,1603,0,30,1573,30,25,3,2,0.1,False,False,0.0,1.0,Human-in-loop
30,122,12,1578,0,30,1548,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,123,1,1709,0,30,1679,30,27,2,1,0.0667,False,False,0.0,0.6136,Human-in-loop
30,123,2,1687,0,30,1657,30,28,1,1,0.0333,False,False,0.0,0.9483,Human-in-loop
30,123,3,1664,0,30,1634,30,27,1,2,0.0333,False,False,0.0,1.0,Human-in-loop
30,123,4,1641,0,30,1611,30,27,3,0,0.1,False,False,0.0,1.0,Human-in-loop
30,123,5,1617,0,30,1587,30,26,2,2,0.0667,False,False,0.0,1.0,Human-in-loop
30,123,6,1594,0,30,1564,30,27,1,2,0.0333,False,False,0.0,1.0,Human-in-loop
30,123,7,1571,0,30,1541,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,123,8,1548,0,30,1518,30,27,2,1,0.0667,False,False,0.0,1.0,Human-in-loop
30,123,9,1527,0,30,1497,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,123,10,1500,0,30,1470,30,29,0,1,0.0,False,False,0.0,1.0,Human-in-loop
30,123,11,1475,0,30,1445,30,27,2,1,0.0667,False,False,0.0,1.0,Human-in-loop
30,123,12,1451,0,30,1421,30,26,4,0,0.1333,False,False,0.0,1.0,Human-in-loop
30,124,1,1673,0,30,1643,30,26,2,2,0.0667,False,False,0.0,0.5,Human-in-loop
30,124,2,1649,0,30,1619,30,28,2,0,0.0667,False,False,0.0,0.931,Human-in-loop
30,124,3,1626,0,30,1596,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,124,4,1599,0,30,1569,30,25,3,2,0.1,False,False,0.0,1.0,Human-in-loop
30,124,5,1576,0,30,1546,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,124,6,1550,0,30,1520,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,124,7,1524,0,30,1494,30,29,0,1,0.0,False,False,0.0,1.0,Human-in-loop
30,124,8,1499,0,30,1469,30,25,1,4,0.0333,False,False,0.0,1.0,Human-in-loop
30,124,9,1476,0,30,1446,30,26,3,1,0.1,False,False,0.0,1.0,Human-in-loop
30,124,10,1455,0,30,1425,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,124,11,1429,0,30,1399,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,124,12,1402,0,30,1372,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,125,1,1741,0,30,1711,30,30,0,0,0.0,False,False,0.0,0.5769,Human-in-loop
30,125,2,1713,0,30,1683,30,25,1,4,0.0333,False,False,0.0,0.9821,Human-in-loop
30,125,3,1692,0,30,1662,30,28,0,2,0.0,False,False,0.0,0.9881,Human-in-loop
30,125,4,1666,0,30,1636,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,125,5,1641,0,30,1611,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,125,6,1616,0,30,1586,30,24,2,4,0.0667,False,False,0.0,1.0,Human-in-loop
30,125,7,1592,0,30,1562,30,27,2,1,0.0667,False,False,0.0,1.0,Human-in-loop
30,125,8,1566,0,30,1536,30,29,0,1,0.0,False,False,0.0,1.0,Human-in-loop
30,125,9,1540,0,30,1510,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,125,10,1518,0,30,1488,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,125,11,1496,0,30,1466,30,29,0,1,0.0,False,False,0.0,1.0,Human-in-loop
30,125,12,1469,0,30,1439,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,126,1,1706,0,30,1676,30,29,1,0,0.0333,False,False,0.0,0.5,Human-in-loop
30,126,2,1680,0,30,1650,30,25,2,3,0.0667,False,False,0.0,0.9643,Human-in-loop
30,126,3,1657,0,30,1627,30,29,0,1,0.0,False,False,0.0,0.9765,Human-in-loop
30,126,4,1633,0,30,1603,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,126,5,1613,0,30,1583,30,27,3,0,0.1,False,False,0.0,1.0,Human-in-loop
30,126,6,1589,0,30,1559,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,126,7,1566,0,30,1536,30,30,0,0,0.0,False,False,0.0,0.9949,Human-in-loop
30,126,8,1538,0,30,1508,30,27,2,1,0.0667,False,False,0.0,1.0,Human-in-loop
30,126,9,1513,0,30,1483,30,26,4,0,0.1333,False,False,0.0,1.0,Human-in-loop
30,126,10,1492,0,30,1462,30,29,1,0,0.0333,False,False,0.0,0.9964,Human-in-loop
30,126,11,1466,0,30,1436,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,126,12,1437,0,30,1407,30,26,3,1,0.1,False,False,0.0,1.0,Human-in-loop
30,127,1,1747,0,30,1717,30,28,2,0,0.0667,False,False,0.0,0.5833,Human-in-loop
30,127,2,1721,0,30,1691,30,29,1,0,0.0333,False,False,0.0,0.95,Human-in-loop
30,127,3,1696,0,30,1666,30,28,0,2,0.0,False,False,0.0,0.9884,Human-in-loop
30,127,4,1674,0,30,1644,30,26,2,2,0.0667,False,False,0.0,1.0,Human-in-loop
30,127,5,1654,0,30,1624,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,127,6,1626,0,30,1596,30,27,3,0,0.1,False,False,0.0,1.0,Human-in-loop
30,127,7,1602,0,30,1572,30,25,4,1,0.1333,False,False,0.0,1.0,Human-in-loop
30,127,8,1582,0,30,1552,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,127,9,1556,0,30,1526,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,127,10,1529,0,30,1499,30,29,0,1,0.0,False,False,0.0,1.0,Human-in-loop
30,127,11,1505,0,30,1475,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,127,12,1480,0,30,1450,30,28,2,0,0.0667,False,False,0.0,1.0,Human-in-loop
30,128,1,1752,0,30,1722,30,27,3,0,0.1,False,False,0.0,0.587,Human-in-loop
30,128,2,1728,0,30,1698,30,29,0,1,0.0,False,False,0.0,0.9655,Human-in-loop
