cell_K,cell_lambda,seed,window,strategy,p_at_50,alpha,beta,gamma,delta
100,3.0,125,4,offline,0.34,0.7,0.5,0.0,0.3
100,3.0,126,4,fixed,0.54,0.7,0.5,0.1,0.2
100,3.0,126,4,lag1,0.56,0.7,0.5,0.0,0.3
100,3.0,126,4,trail3,0.52,0.5,0.5,0.1,0.3
100,3.0,126,4,ewma3,0.52,0.5,0.5,0.1,0.3
100,3.0,126,4,offline,0.56,0.7,0.5,0.0,0.3
100,3.0,127,4,fixed,0.24,0.7,0.5,0.1,0.2
100,3.0,127,4,lag1,0.26,0.7,0.5,0.0,0.3
100,3.0,127,4,trail3,0.2,0.5,0.5,0.1,0.3
100,3.0,127,4,ewma3,0.2,0.5,0.5,0.1,0.3
100,3.0,127,4,offline,0.26,0.7,0.5,0.0,0.3
100,3.0,128,4,fixed,0.5,0.7,0.5,0.1,0.2
100,3.0,128,4,lag1,0.5,0.7,0.5,0.0,0.3
100,3.0,128,4,trail3,0.36,0.5,0.5,0.1,0.3
100,3.0,128,4,ewma3,0.36,0.5,0.5,0.1,0.3
100,3.0,128,4,offline,0.5,0.7,0.5,0.0,0.3
100,3.0,129,4,fixed,0.4,0.7,0.5,0.1,0.2
100,3.0,129,4,lag1,0.44,0.7,0.5,0.0,0.3
100,3.0,129,4,trail3,0.34,0.5,0.5,0.1,0.3
100,3.0,129,4,ewma3,0.34,0.5,0.5,0.1,0.3
100,3.0,129,4,offline,0.44,0.7,0.5,0.0,0.3
100,3.0,105,5,fixed,0.3,0.7,0.5,0.1,0.2
100,3.0,105,5,lag1,0.34,0.7,0.5,0.0,0.3
100,3.0,105,5,trail3,0.24,0.5,0.5,0.0,0.3
100,3.0,105,5,ewma3,0.34,0.7,0.5,0.0,0.3
100,3.0,105,5,offline,0.3,0.5,0.3,0.0,0.3
100,3.0,106,5,fixed,0.38,0.7,0.5,0.1,0.2
100,3.0,106,5,lag1,0.38,0.7,0.5,0.0,0.3
100,3.0,106,5,trail3,0.32,0.5,0.5,0.0,0.3
100,3.0,106,5,ewma3,0.38,0.7,0.5,0.0,0.3
100,3.0,106,5,offline,0.42,0.5,0.3,0.0,0.3
100,3.0,107,5,fixed,0.4,0.7,0.5,0.1,0.2
100,3.0,107,5,lag1,0.42,0.7,0.5,0.0,0.3
100,3.0,107,5,trail3,0.34,0.5,0.5,0.0,0.3
100,3.0,107,5,ewma3,0.42,0.7,0.5,0.0,0.3
100,3.0,107,5,offline,0.4,0.5,0.3,0.0,0.3
100,3.0,108,5,fixed,0.34,0.7,0.5,0.1,0.2
100,3.0,108,5,lag1,0.34,0.7,0.5,0.0,0.3
100,3.0,108,5,trail3,0.24,0.5,0.5,0.0,0.3
100,3.0,108,5,ewma3,0.34,0.7,0.5,0.0,0.3
100,3.0,108,5,offline,0.4,0.5,0.3,0.0,0.3
100,3.0,109,5,fixed,0.5,0.7,0.5,0.1,0.2
100,3.0,109,5,lag1,0.52,0.7,0.5,0.0,0.3
100,3.0,109,5,trail3,0.38,0.5,0.5,0.0,0.3
100,3.0,109,5,ewma3,0.52,0.7,0.5,0.0,0.3
100,3.0,109,5,offline,0.52,0.5,0.3,0.0,0.3
100,3.0,110,5,fixed,0.48,0.7,0.5,0.1,0.2
100,3.0,110,5,lag1,0.5,0.7,0.5,0.0,0.3
100,3.0,110,5,trail3,0.42,0.5,0.5,0.0,0.3
100,3.0,110,5,ewma3,0.5,0.7,0.5,0.0,0.3
100,3.0,110,5,offline,0.54,0.5,0.3,0.0,0.3
100,3.0,111,5,fixed,0.46,0.7,0.5,0.1,0.2
100,3.0,111,5,lag1,0.48,0.7,0.5,0.0,0.3
100,3.0,111,5,trail3,0.28,0.5,0.5,0.0,0.3
100,3.0,111,5,ewma3,0.48,0.7,0.5,0.0,0.3
100,3.0,111,5,offline,0.5,0.5,0.3,0.0,0.3
100,3.0,112,5,fixed,0.42,0.7,0.5,0.1,0.2
100,3.0,112,5,lag1,0.42,0.7,0.5,0.0,0.3
100,3.0,112,5,trail3,0.4,0.5,0.5,0.0,0.3
100,3.0,112,5,ewma3,0.42,0.7,0.5,0.0,0.3
100,3.0,112,5,offline,0.42,0.5,0.3,0.0,0.3
100,3.0,113,5,fixed,0.36,0.7,0.5,0.1,0.2
100,3.0,113,5,lag1,0.4,0.7,0.5,0.0,0.3
100,3.0,113,5,trail3,0.3,0.5,0.5,0.0,0.3
100,3.0,113,5,ewma3,0.4,0.7,0.5,0.0,0.3
100,3.0,113,5,offline,0.42,0.5,0.3,0.0,0.3
100,3.0,114,5,fixed,0.42,0.7,0.5,0.1,0.2
100,3.0,114,5,lag1,0.44,0.7,0.5,0.0,0.3
100,3.0,114,5,trail3,0.34,0.5,0.5,0.0,0.3
100,3.0,114,5,ewma3,0.44,0.7,0.5,0.0,0.3
100,3.0,114,5,offline,0.46,0.5,0.3,0.0,0.3
100,3.0,115,5,fixed,0.36,0.7,0.5,0.1,0.2
100,3.0,115,5,lag1,0.38,0.7,0.5,0.0,0.3
100,3.0,115,5,trail3,0.24,0.5,0.5,0.0,0.3
100,3.0,115,5,ewma3,0.38,0.7,0.5,0.0,0.3
100,3.0,115,5,offline,0.4,0.5,0.3,0.0,0.3
100,3.0,116,5,fixed,0.34,0.7,0.5,0.1,0.2
100,3.0,116,5,lag1,0.34,0.7,0.5,0.0,0.3
100,3.0,116,5,trail3,0.26,0.5,0.5,0.0,0.3
100,3.0,116,5,ewma3,0.34,0.7,0.5,0.0,0.3
100,3.0,116,5,offline,0.42,0.5,0.3,0.0,0.3
100,3.0,117,5,fixed,0.38,0.7,0.5,0.1,0.2
100,3.0,117,5,lag1,0.4,0.7,0.5,0.0,0.3
100,3.0,117,5,trail3,0.34,0.5,0.5,0.0,0.3
100,3.0,117,5,ewma3,0.4,0.7,0.5,0.0,0.3
100,3.0,117,5,offline,0.4,0.5,0.3,0.0,0.3
100,3.0,118,5,fixed,0.42,0.7,0.5,0.1,0.2
100,3.0,118,5,lag1,0.44,0.7,0.5,0.0,0.3
100,3.0,118,5,trail3,0.3,0.5,0.5,0.0,0.3
100,3.0,118,5,ewma3,0.44,0.7,0.5,0.0,0.3
100,3.0,118,5,offline,0.4,0.5,0.3,0.0,0.3
100,3.0,119,5,fixed,0.34,0.7,0.5,0.1,0.2
100,3.0,119,5,lag1,0.36,0.7,0.5,0.0,0.3
100,3.0,119,5,trail3,0.22,0.5,0.5,0.0,0.3
100,3.0,119,5,ewma3,0.36,0.7,0.5,0.0,0.3
100,3.0,119,5,offline,0.36,0.5,0.3,0.0,0.3
100,3.0,120,5,fixed,0.28,0.7,0.5,0.1,0.2
100,3.0,120,5,lag1,0.28,0.7,0.5,0.0,0.3
100,3.0,120,5,trail3,0.2,0.5,0.5,0.0,0.3
100,3.0,120,5,ewma3,0.28,0.7,0.5,0.0,0.3
100,3.0,120,5,offline,0.32,0.5,0.3,0.0,0.3
100,3.0,121,5,fixed,0.4,0.7,0.5,0.1,0.2
100,3.0,121,5,lag1,0.42,0.7,0.5,0.0,0.3
100,3.0,121,5,trail3,0.26,0.5,0.5,0.0,0.3
100,3.0,121,5,ewma3,0.42,0.7,0.5,0.0,0.3
100,3.0,121,5,offline,0.42,0.5,0.3,0.0,0.3
100,3.0,122,5,fixed,0.26,0.7,0.5,0.1,0.2
100,3.0,122,5,lag1,0.3,0.7,0.5,0.0,0.3
100,3.0,122,5,trail3,0.22,0.5,0.5,0.0,0.3
100,3.0,122,5,ewma3,0.3,0.7,0.5,0.0,0.3
100,3.0,122,5,offline,0.34,0.5,0.3,0.0,0.3
100,3.0,123,5,fixed,0.34,0.7,0.5,0.1,0.2
100,3.0,123,5,lag1,0.38,0.7,0.5,0.0,0.3
100,3.0,123,5,trail3,0.28,0.5,0.5,0.0,0.3
100,3.0,123,5,ewma3,0.38,0.7,0.5,0.0,0.3
100,3.0,123,5,offline,0.4,0.5,0.3,0.0,0.3
100,3.0,124,5,fixed,0.38,0.7,0.5,0.1,0.2
100,3.0,124,5,lag1,0.4,0.7,0.5,0.0,0.3
100,3.0,124,5,trail3,0.32,0.5,0.5,0.0,0.3
100,3.0,124,5,ewma3,0.4,0.7,0.5,0.0,0.3
100,3.0,124,5,offline,0.48,0.5,0.3,0.0,0.3
100,3.0,125,5,fixed,0.44,0.7,0.5,0.1,0.2
100,3.0,125,5,lag1,0.44,0.7,0.5,0.0,0.3
100,3.0,125,5,trail3,0.38,0.5,0.5,0.0,0.3
100,3.0,125,5,ewma3,0.44,0.7,0.5,0.0,0.3
100,3.0,125,5,offline,0.44,0.5,0.3,0.0,0.3
100,3.0,126,5,fixed,0.36,0.7,0.5,0.1,0.2
100,3.0,126,5,lag1,0.38,0.7,0.5,0.0,0.3
100,3.0,126,5,trail3,0.24,0.5,0.5,0.0,0.3
100,3.0,126,5,ewma3,0.38,0.7,0.5,0.0,0.3
100,3.0,126,5,offline,0.44,0.5,0.3,0.0,0.3
100,3.0,127,5,fixed,0.4,0.7,0.5,0.1,0.2
100,3.0,127,5,lag1,0.4,0.7,0.5,0.0,0.3
100,3.0,127,5,trail3,0.26,0.5,0.5,0.0,0.3
100,3.0,127,5,ewma3,0.4,0.7,0.5,0.0,0.3
100,3.0,127,5,offline,0.4,0.5,0.3,0.0,0.3
100,3.0,128,5,fixed,0.48,0.7,0.5,0.1,0.2
100,3.0,128,5,lag1,0.52,0.7,0.5,0.0,0.3
100,3.0,128,5,trail3,0.36,0.5,0.5,0.0,0.3
100,3.0,128,5,ewma3,0.52,0.7,0.5,0.0,0.3
100,3.0,128,5,offline,0.56,0.5,0.3,0.0,0.3
100,3.0,129,5,fixed,0.34,0.7,0.5,0.1,0.2
100,3.0,129,5,lag1,0.34,0.7,0.5,0.0,0.3
100,3.0,129,5,trail3,0.22,0.5,0.5,0.0,0.3
100,3.0,129,5,ewma3,0.34,0.7,0.5,0.0,0.3
100,3.0,129,5,offline,0.32,0.5,0.3,0.0,0.3
100,3.0,105,6,fixed,0.24,0.7,0.5,0.1,0.2
100,3.0,105,6,lag1,0.3,0.5,0.3,0.0,0.3
100,3.0,105,6,trail3,0.26,0.7,0.5,0.0,0.3
100,3.0,105,6,ewma3,0.26,0.7,0.5,0.1,0.3
100,3.0,105,6,offline,0.28,0.5,0.3,0.0,0.2
100,3.0,106,6,fixed,0.32,0.7,0.5,0.1,0.2
100,3.0,106,6,lag1,0.42,0.5,0.3,0.0,0.3
100,3.0,106,6,trail3,0.36,0.7,0.5,0.0,0.3
100,3.0,106,6,ewma3,0.36,0.7,0.5,0.1,0.3
100,3.0,106,6,offline,0.4,0.5,0.3,0.0,0.2
100,3.0,107,6,fixed,0.32,0.7,0.5,0.1,0.2
100,3.0,107,6,lag1,0.36,0.5,0.3,0.0,0.3
100,3.0,107,6,trail3,0.34,0.7,0.5,0.0,0.3
100,3.0,107,6,ewma3,0.32,0.7,0.5,0.1,0.3
100,3.0,107,6,offline,0.34,0.5,0.3,0.0,0.2
100,3.0,108,6,fixed,0.28,0.7,0.5,0.1,0.2
100,3.0,108,6,lag1,0.28,0.5,0.3,0.0,0.3
100,3.0,108,6,trail3,0.28,0.7,0.5,0.0,0.3
100,3.0,108,6,ewma3,0.28,0.7,0.5,0.1,0.3
100,3.0,108,6,offline,0.28,0.5,0.3,0.0,0.2
100,3.0,109,6,fixed,0.32,0.7,0.5,0.1,0.2
100,3.0,109,6,lag1,0.36,0.5,0.3,0.0,0.3
100,3.0,109,6,trail3,0.34,0.7,0.5,0.0,0.3
100,3.0,109,6,ewma3,0.32,0.7,0.5,0.1,0.3
100,3.0,109,6,offline,0.34,0.5,0.3,0.0,0.2
100,3.0,110,6,fixed,0.32,0.7,0.5,0.1,0.2
100,3.0,110,6,lag1,0.3,0.5,0.3,0.0,0.3
100,3.0,110,6,trail3,0.28,0.7,0.5,0.0,0.3
100,3.0,110,6,ewma3,0.32,0.7,0.5,0.1,0.3
100,3.0,110,6,offline,0.3,0.5,0.3,0.0,0.2
100,3.0,111,6,fixed,0.28,0.7,0.5,0.1,0.2
100,3.0,111,6,lag1,0.36,0.5,0.3,0.0,0.3
100,3.0,111,6,trail3,0.28,0.7,0.5,0.0,0.3
100,3.0,111,6,ewma3,0.28,0.7,0.5,0.1,0.3
100,3.0,111,6,offline,0.32,0.5,0.3,0.0,0.2
100,3.0,112,6,fixed,0.28,0.7,0.5,0.1,0.2
100,3.0,112,6,lag1,0.28,0.5,0.3,0.0,0.3
100,3.0,112,6,trail3,0.28,0.7,0.5,0.0,0.3
100,3.0,112,6,ewma3,0.28,0.7,0.5,0.1,0.3
100,3.0,112,6,offline,0.28,0.5,0.3,0.0,0.2
100,3.0,113,6,fixed,0.3,0.7,0.5,0.1,0.2
100,3.0,113,6,lag1,0.34,0.5,0.3,0.0,0.3
100,3.0,113,6,trail3,0.32,0.7,0.5,0.0,0.3
100,3.0,113,6,ewma3,0.32,0.7,0.5,0.1,0.3
100,3.0,113,6,offline,0.34,0.5,0.3,0.0,0.2
100,3.0,114,6,fixed,0.34,0.7,0.5,0.1,0.2
100,3.0,114,6,lag1,0.3,0.5,0.3,0.0,0.3
100,3.0,114,6,trail3,0.34,0.7,0.5,0.0,0.3
100,3.0,114,6,ewma3,0.34,0.7,0.5,0.1,0.3
100,3.0,114,6,offline,0.3,0.5,0.3,0.0,0.2
100,3.0,115,6,fixed,0.4,0.7,0.5,0.1,0.2
100,3.0,115,6,lag1,0.44,0.5,0.3,0.0,0.3
100,3.0,115,6,trail3,0.42,0.7,0.5,0.0,0.3
100,3.0,115,6,ewma3,0.42,0.7,0.5,0.1,0.3
100,3.0,115,6,offline,0.44,0.5,0.3,0.0,0.2
100,3.0,116,6,fixed,0.28,0.7,0.5,0.1,0.2
100,3.0,116,6,lag1,0.32,0.5,0.3,0.0,0.3
100,3.0,116,6,trail3,0.3,0.7,0.5,0.0,0.3
100,3.0,116,6,ewma3,0.3,0.7,0.5,0.1,0.3
100,3.0,116,6,offline,0.32,0.5,0.3,0.0,0.2
100,3.0,117,6,fixed,0.42,0.7,0.5,0.1,0.2
100,3.0,117,6,lag1,0.46,0.5,0.3,0.0,0.3
100,3.0,117,6,trail3,0.44,0.7,0.5,0.0,0.3
100,3.0,117,6,ewma3,0.44,0.7,0.5,0.1,0.3
100,3.0,117,6,offline,0.46,0.5,0.3,0.0,0.2
100,3.0,118,6,fixed,0.26,0.7,0.5,0.1,0.2
100,3.0,118,6,lag1,0.26,0.5,0.3,0.0,0.3
100,3.0,118,6,trail3,0.26,0.7,0.5,0.0,0.3
100,3.0,118,6,ewma3,0.26,0.7,0.5,0.1,0.3
100,3.0,118,6,offline,0.26,0.5,0.3,0.0,0.2
100,3.0,119,6,fixed,0.24,0.7,0.5,0.1,0.2
100,3.0,119,6,lag1,0.28,0.5,0.3,0.0,0.3
100,3.0,119,6,trail3,0.26,0.7,0.5,0.0,0.3
100,3.0,119,6,ewma3,0.26,0.7,0.5,0.1,0.3
100,3.0,119,6,offline,0.26,0.5,0.3,0.0,0.2
100,3.0,120,6,fixed,0.38,0.7,0.5,0.1,0.2
100,3.0,120,6,lag1,0.4,0.5,0.3,0.0,0.3
100,3.0,120,6,trail3,0.38,0.7,0.5,0.0,0.3
100,3.0,120,6,ewma3,0.38,0.7,0.5,0.1,0.3
100,3.0,120,6,offline,0.4,0.5,0.3,0.0,0.2
100,3.0,121,6,fixed,0.42,0.7,0.5,0.1,0.2
100,3.0,121,6,lag1,0.46,0.5,0.3,0.0,0.3
100,3.0,121,6,trail3,0.46,0.7,0.5,0.0,0.3
100,3.0,121,6,ewma3,0.44,0.7,0.5,0.1,0.3
100,3.0,121,6,offline,0.46,0.5,0.3,0.0,0.2
100,3.0,122,6,fixed,0.36,0.7,0.5,0.1,0.2
100,3.0,122,6,lag1,0.38,0.5,0.3,0.0,0.3
100,3.0,122,6,trail3,0.4,0.7,0.5,0.0,0.3
100,3.0,122,6,ewma3,0.4,0.7,0.5,0.1,0.3
100,3.0,122,6,offline,0.36,0.5,0.3,0.0,0.2
100,3.0,123,6,fixed,0.22,0.7,0.5,0.1,0.2
100,3.0,123,6,lag1,0.3,0.5,0.3,0.0,0.3
100,3.0,123,6,trail3,0.22,0.7,0.5,0.0,0.3
100,3.0,123,6,ewma3,0.22,0.7,0.5,0.1,0.3
100,3.0,123,6,offline,0.3,0.5,0.3,0.0,0.2
100,3.0,124,6,fixed,0.24,0.7,0.5,0.1,0.2
100,3.0,124,6,lag1,0.32,0.5,0.3,0.0,0.3
100,3.0,124,6,trail3,0.26,0.7,0.5,0.0,0.3
100,3.0,124,6,ewma3,0.24,0.7,0.5,0.1,0.3
100,3.0,124,6,offline,0.3,0.5,0.3,0.0,0.2
100,3.0,125,6,fixed,0.4,0.7,0.5,0.1,0.2
100,3.0,125,6,lag1,0.38,0.5,0.3,0.0,0.3
100,3.0,125,6,trail3,0.42,0.7,0.5,0.0,0.3
100,3.0,125,6,ewma3,0.42,0.7,0.5,0.1,0.3
100,3.0,125,6,offline,0.36,0.5,0.3,0.0,0.2
100,3.0,126,6,fixed,0.42,0.7,0.5,0.1,0.2
100,3.0,126,6,lag1,0.5,0.5,0.3,0.0,0.3
100,3.0,126,6,trail3,0.48,0.7,0.5,0.0,0.3
100,3.0,126,6,ewma3,0.44,0.7,0.5,0.1,0.3
100,3.0,126,6,offline,0.48,0.5,0.3,0.0,0.2
100,3.0,127,6,fixed,0.28,0.7,0.5,0.1,0.2
100,3.0,127,6,lag1,0.32,0.5,0.3,0.0,0.3
100,3.0,127,6,trail3,0.3,0.7,0.5,0.0,0.3
100,3.0,127,6,ewma3,0.3,0.7,0.5,0.1,0.3
100,3.0,127,6,offline,0.32,0.5,0.3,0.0,0.2
100,3.0,128,6,fixed,0.42,0.7,0.5,0.1,0.2
100,3.0,128,6,lag1,0.48,0.5,0.3,0.0,0.3
100,3.0,128,6,trail3,0.44,0.7,0.5,0.0,0.3
100,3.0,128,6,ewma3,0.46,0.7,0.5,0.1,0.3
100,3.0,128,6,offline,0.48,0.5,0.3,0.0,0.2
100,3.0,129,6,fixed,0.14,0.7,0.5,0.1,0.2
100,3.0,129,6,lag1,0.28,0.5,0.3,0.0,0.3
100,3.0,129,6,trail3,0.18,0.7,0.5,0.0,0.3
100,3.0,129,6,ewma3,0.18,0.7,0.5,0.1,0.3
100,3.0,129,6,offline,0.26,0.5,0.3,0.0,0.2
200,3.0,105,1,fixed,0.62,0.7,0.5,0.1,0.2
200,3.0,105,1,lag1,0.62,0.7,0.5,0.1,0.2
200,3.0,105,1,trail3,0.62,0.7,0.5,0.1,0.2
200,3.0,105,1,ewma3,0.62,0.7,0.5,0.1,0.2
200,3.0,105,1,offline,0.62,0.7,0.5,0.1,0.2
200,3.0,106,1,fixed,0.64,0.7,0.5,0.1,0.2
200,3.0,106,1,lag1,0.64,0.7,0.5,0.1,0.2
200,3.0,106,1,trail3,0.64,0.7,0.5,0.1,0.2
200,3.0,106,1,ewma3,0.64,0.7,0.5,0.1,0.2
200,3.0,106,1,offline,0.64,0.7,0.5,0.1,0.2
200,3.0,107,1,fixed,0.66,0.7,0.5,0.1,0.2
200,3.0,107,1,lag1,0.66,0.7,0.5,0.1,0.2
200,3.0,107,1,trail3,0.66,0.7,0.5,0.1,0.2
200,3.0,107,1,ewma3,0.66,0.7,0.5,0.1,0.2
200,3.0,107,1,offline,0.66,0.7,0.5,0.1,0.2
200,3.0,108,1,fixed,0.5,0.7,0.5,0.1,0.2
200,3.0,108,1,lag1,0.5,0.7,0.5,0.1,0.2
200,3.0,108,1,trail3,0.5,0.7,0.5,0.1,0.2
200,3.0,108,1,ewma3,0.5,0.7,0.5,0.1,0.2
200,3.0,108,1,offline,0.5,0.7,0.5,0.1,0.2
200,3.0,109,1,fixed,0.66,0.7,0.5,0.1,0.2
200,3.0,109,1,lag1,0.66,0.7,0.5,0.1,0.2
200,3.0,109,1,trail3,0.66,0.7,0.5,0.1,0.2
200,3.0,109,1,ewma3,0.66,0.7,0.5,0.1,0.2
200,3.0,109,1,offline,0.66,0.7,0.5,0.1,0.2
200,3.0,110,1,fixed,0.56,0.7,0.5,0.1,0.2
200,3.0,110,1,lag1,0.56,0.7,0.5,0.1,0.2
200,3.0,110,1,trail3,0.56,0.7,0.5,0.1,0.2
200,3.0,110,1,ewma3,0.56,0.7,0.5,0.1,0.2
200,3.0,110,1,offline,0.56,0.7,0.5,0.1,0.2
200,3.0,111,1,fixed,0.58,0.7,0.5,0.1,0.2
200,3.0,111,1,lag1,0.58,0.7,0.5,0.1,0.2
200,3.0,111,1,trail3,0.58,0.7,0.5,0.1,0.2
200,3.0,111,1,ewma3,0.58,0.7,0.5,0.1,0.2
200,3.0,111,1,offline,0.58,0.7,0.5,0.1,0.2
200,3.0,112,1,fixed,0.62,0.7,0.5,0.1,0.2
200,3.0,112,1,lag1,0.62,0.7,0.5,0.1,0.2
200,3.0,112,1,trail3,0.62,0.7,0.5,0.1,0.2
200,3.0,112,1,ewma3,0.62,0.7,0.5,0.1,0.2
200,3.0,112,1,offline,0.62,0.7,0.5,0.1,0.2
200,3.0,113,1,fixed,0.66,0.7,0.5,0.1,0.2
200,3.0,113,1,lag1,0.66,0.7,0.5,0.1,0.2
200,3.0,113,1,trail3,0.66,0.7,0.5,0.1,0.2
200,3.0,113,1,ewma3,0.66,0.7,0.5,0.1,0.2
200,3.0,113,1,offline,0.66,0.7,0.5,0.1,0.2
200,3.0,114,1,fixed,0.46,0.7,0.5,0.1,0.2
200,3.0,114,1,lag1,0.46,0.7,0.5,0.1,0.2
200,3.0,114,1,trail3,0.46,0.7,0.5,0.1,0.2
200,3.0,114,1,ewma3,0.46,0.7,0.5,0.1,0.2
200,3.0,114,1,offline,0.46,0.7,0.5,0.1,0.2
200,3.0,115,1,fixed,0.6,0.7,0.5,0.1,0.2
200,3.0,115,1,lag1,0.6,0.7,0.5,0.1,0.2
200,3.0,115,1,trail3,0.6,0.7,0.5,0.1,0.2
200,3.0,115,1,ewma3,0.6,0.7,0.5,0.1,0.2
200,3.0,115,1,offline,0.6,0.7,0.5,0.1,0.2
200,3.0,116,1,fixed,0.6,0.7,0.5,0.1,0.2
200,3.0,116,1,lag1,0.6,0.7,0.5,0.1,0.2
200,3.0,116,1,trail3,0.6,0.7,0.5,0.1,0.2
200,3.0,116,1,ewma3,0.6,0.7,0.5,0.1,0.2
200,3.0,116,1,offline,0.6,0.7,0.5,0.1,0.2
200,3.0,117,1,fixed,0.64,0.7,0.5,0.1,0.2
200,3.0,117,1,lag1,0.64,0.7,0.5,0.1,0.2
200,3.0,117,1,trail3,0.64,0.7,0.5,0.1,0.2
200,3.0,117,1,ewma3,0.64,0.7,0.5,0.1,0.2
200,3.0,117,1,offline,0.64,0.7,0.5,0.1,0.2
200,3.0,118,1,fixed,0.52,0.7,0.5,0.1,0.2
200,3.0,118,1,lag1,0.52,0.7,0.5,0.1,0.2
200,3.0,118,1,trail3,0.52,0.7,0.5,0.1,0.2
200,3.0,118,1,ewma3,0.52,0.7,0.5,0.1,0.2
200,3.0,118,1,offline,0.52,0.7,0.5,0.1,0.2
200,3.0,119,1,fixed,0.7,0.7,0.5,0.1,0.2
200,3.0,119,1,lag1,0.7,0.7,0.5,0.1,0.2
200,3.0,119,1,trail3,0.7,0.7,0.5,0.1,0.2
200,3.0,119,1,ewma3,0.7,0.7,0.5,0.1,0.2
200,3.0,119,1,offline,0.7,0.7,0.5,0.1,0.2
200,3.0,120,1,fixed,0.66,0.7,0.5,0.1,0.2
200,3.0,120,1,lag1,0.66,0.7,0.5,0.1,0.2
200,3.0,120,1,trail3,0.66,0.7,0.5,0.1,0.2
200,3.0,120,1,ewma3,0.66,0.7,0.5,0.1,0.2
200,3.0,120,1,offline,0.66,0.7,0.5,0.1,0.2
200,3.0,121,1,fixed,0.52,0.7,0.5,0.1,0.2
200,3.0,121,1,lag1,0.52,0.7,0.5,0.1,0.2
200,3.0,121,1,trail3,0.52,0.7,0.5,0.1,0.2
200,3.0,121,1,ewma3,0.52,0.7,0.5,0.1,0.2
200,3.0,121,1,offline,0.52,0.7,0.5,0.1,0.2
200,3.0,122,1,fixed,0.46,0.7,0.5,0.1,0.2
200,3.0,122,1,lag1,0.46,0.7,0.5,0.1,0.2
200,3.0,122,1,trail3,0.46,0.7,0.5,0.1,0.2
200,3.0,122,1,ewma3,0.46,0.7,0.5,0.1,0.2
200,3.0,122,1,offline,0.46,0.7,0.5,0.1,0.2
200,3.0,123,1,fixed,0.64,0.7,0.5,0.1,0.2
200,3.0,123,1,lag1,0.64,0.7,0.5,0.1,0.2
200,3.0,123,1,trail3,0.64,0.7,0.5,0.1,0.2
200,3.0,123,1,ewma3,0.64,0.7,0.5,0.1,0.2
200,3.0,123,1,offline,0.64,0.7,0.5,0.1,0.2
200,3.0,124,1,fixed,0.58,0.7,0.5,0.1,0.2
200,3.0,124,1,lag1,0.58,0.7,0.5,0.1,0.2
200,3.0,124,1,trail3,0.58,0.7,0.5,0.1,0.2
200,3.0,124,1,ewma3,0.58,0.7,0.5,0.1,0.2
200,3.0,124,1,offline,0.58,0.7,0.5,0.1,0.2
200,3.0,125,1,fixed,0.58,0.7,0.5,0.1,0.2
200,3.0,125,1,lag1,0.58,0.7,0.5,0.1,0.2
200,3.0,125,1,trail3,0.58,0.7,0.5,0.1,0.2
200,3.0,125,1,ewma3,0.58,0.7,0.5,0.1,0.2
200,3.0,125,1,offline,0.58,0.7,0.5,0.1,0.2
200,3.0,126,1,fixed,0.6,0.7,0.5,0.1,0.2
200,3.0,126,1,lag1,0.6,0.7,0.5,0.1,0.2
200,3.0,126,1,trail3,0.6,0.7,0.5,0.1,0.2
200,3.0,126,1,ewma3,0.6,0.7,0.5,0.1,0.2
200,3.0,126,1,offline,0.6,0.7,0.5,0.1,0.2
200,3.0,127,1,fixed,0.52,0.7,0.5,0.1,0.2
200,3.0,127,1,lag1,0.52,0.7,0.5,0.1,0.2
200,3.0,127,1,trail3,0.52,0.7,0.5,0.1,0.2
200,3.0,127,1,ewma3,0.52,0.7,0.5,0.1,0.2
200,3.0,127,1,offline,0.52,0.7,0.5,0.1,0.2
200,3.0,128,1,fixed,0.72,0.7,0.5,0.1,0.2
200,3.0,128,1,lag1,0.72,0.7,0.5,0.1,0.2
200,3.0,128,1,trail3,0.72,0.7,0.5,0.1,0.2
200,3.0,128,1,ewma3,0.72,0.7,0.5,0.1,0.2
200,3.0,128,1,offline,0.72,0.7,0.5,0.1,0.2
200,3.0,129,1,fixed,0.58,0.7,0.5,0.1,0.2
200,3.0,129,1,lag1,0.58,0.7,0.5,0.1,0.2
200,3.0,129,1,trail3,0.58,0.7,0.5,0.1,0.2
200,3.0,129,1,ewma3,0.58,0.7,0.5,0.1,0.2
200,3.0,129,1,offline,0.58,0.7,0.5,0.1,0.2
200,3.0,105,2,fixed,0.56,0.7,0.5,0.1,0.2
200,3.0,105,2,lag1,0.5,0.5,0.7,0.0,0.2
200,3.0,105,2,trail3,0.5,0.5,0.7,0.0,0.2
200,3.0,105,2,ewma3,0.5,0.5,0.7,0.0,0.2
200,3.0,105,2,offline,0.54,0.5,0.5,0.0,0.3
200,3.0,106,2,fixed,0.52,0.7,0.5,0.1,0.2
200,3.0,106,2,lag1,0.44,0.5,0.7,0.0,0.2
200,3.0,106,2,trail3,0.44,0.5,0.7,0.0,0.2
200,3.0,106,2,ewma3,0.44,0.5,0.7,0.0,0.2
200,3.0,106,2,offline,0.54,0.5,0.5,0.0,0.3
200,3.0,107,2,fixed,0.56,0.7,0.5,0.1,0.2
200,3.0,107,2,lag1,0.4,0.5,0.7,0.0,0.2
200,3.0,107,2,trail3,0.4,0.5,0.7,0.0,0.2
200,3.0,107,2,ewma3,0.4,0.5,0.7,0.0,0.2
